,sample,time_sec,event_id,event_type,event_color
11268,2905.0,112.68,,,
11269,2231.11,112.69,,,
11270,895.69,112.7,,,
11271,62.32,112.71,,,
11272,-1260.07,112.72,,,
11273,-1454.08,112.73,,,
11274,-1789.9,112.74,,,
11275,-1274.73,112.75,,,
11276,-1294.4,112.76,,,
11277,-819.16,112.77,,,
11278,-815.28,112.78,,,
11279,-78.58,112.79,,,
11280,-14.11,112.8,,,
11281,559.32,112.81,,,
11282,413.5,112.82,,,
11283,726.15,112.83,,,
11284,81.01,112.84,,,
11285,14.59,112.85,,,
11286,460.35,112.86,,,
11287,1711.37,112.87,,,
11288,1724.49,112.88,,,
11289,1902.47,112.89,,,
11290,1979.79,112.9,,,
11291,2384.14,112.91,,,
11292,1259.07,112.92,,,
11293,1547.29,112.93,,,
11294,1011.1,112.94,,,
11295,1448.47,112.95,,,
11296,415.59,112.96,,,
11297,165.65,112.97,,,
11298,60.92,112.98,,,
11299,18.39,112.99,,,
11300,-217.6,113.0,,,
11301,-38.44,113.01,,,
11302,-124.37,113.02,,,
11303,633.0,113.03,,,
11304,1112.54,113.04,,,
11305,1786.06,113.05,,,
11306,1266.52,113.06,,,
11307,1166.87,113.07,,,
11308,599.73,113.08,,,
11309,690.11,113.09,,,
11310,317.7,113.1,,,
11311,440.62,113.11,,,
11312,-34.46,113.12,,,
11313,58.92,113.13,,,
11314,-355.0,113.14,,,
11315,-257.18,113.15,,,
11316,-703.49,113.16,,,
11317,-543.83,113.17,,,
11318,-866.63,113.18,,,
11319,-616.88,113.19,,,
11320,-923.28,113.2,,,
11321,-679.12,113.21,,,
11322,-914.65,113.22,,,
11323,-729.43,113.23,,,
11324,-1023.41,113.24,,,
11325,-753.58,113.25,,,
11326,-962.55,113.26,,,
11327,-718.9,113.27,,,
11328,-921.31,113.28,,,
11329,-671.14,113.29,,,
11330,-906.91,113.3,,,
11331,187.15,113.31,,,
11332,1391.71,113.32,,,
11333,2799.44,113.33,,,
11334,3600.43,113.34,,,
11335,4521.88,113.35,,,
11336,4814.57,113.36,,,
11337,5442.01,113.37,,,
11338,5254.05,113.38,,,
11339,5149.66,113.39,,,
11340,4820.13,113.4,,,
11341,4612.81,113.41,,,
11342,4019.97,113.42,,,
11343,3439.88,113.43,,,
11344,2844.06,113.44,,,
11345,2284.48,113.45,,,
11346,1681.58,113.46,,,
11347,1266.84,113.47,,,
11348,776.94,113.48,,,
11349,413.27,113.49,,,
11350,-217.87,113.5,,,
11351,-520.69,113.51,,,
11352,-1011.56,113.52,,,
11353,-1163.57,113.53,,,
11354,-1724.53,113.54,,,
11355,-1983.81,113.55,,,
11356,-2398.5,113.56,,,
11357,-2371.52,113.57,,,
11358,-2824.19,113.58,,,
11359,-2947.66,113.59,,,
11360,-3239.97,113.6,,,
11361,-3308.35,113.61,,,
11362,-3553.8,113.62,,,
11363,-3488.24,113.63,,,
11364,-3626.3,113.64,,,
11365,-3434.31,113.65,,,
11366,-3565.74,113.66,,,
11367,-3477.4,113.67,,,
11368,-3576.96,113.68,,,
11369,-3400.71,113.69,,,
11370,-3479.43,113.7,,,
11371,-3328.66,113.71,,,
11372,-3316.6,113.72,,,
11373,-3139.72,113.73,,,
11374,-3097.52,113.74,,,
11375,-2843.96,113.75,,,
11376,-2796.17,113.76,,,
11377,-2596.75,113.77,,,
11378,-2477.23,113.78,,,
11379,-2161.48,113.79,,,
11380,-2121.26,113.8,,,
11381,-1986.59,113.81,,,
11382,-1824.3,113.82,,,
11383,-1594.82,113.83,,,
11384,-1630.52,113.84,,,
11385,-1529.18,113.85,,,
11386,-1564.08,113.86,,,
11387,-1459.55,113.87,,,
11388,-1293.86,113.88,,,
11389,-1132.54,113.89,,,
11390,-1094.18,113.9,,,
11391,-912.23,113.91,,,
11392,-705.39,113.92,,,
11393,-590.62,113.93,,,
11394,-570.16,113.94,,,
11395,-575.82,113.95,,,
11396,-561.64,113.96,,,
11397,-400.11,113.97,,,
11398,-333.99,113.98,,,
11399,-298.49,113.99,,,
11400,-158.03,114.0,,,
11401,-43.05,114.01,,,
11402,57.9,114.02,,,
11403,99.51,114.03,,,
11404,190.3,114.04,,,
11405,182.23,114.05,,,
11406,142.27,114.06,,,
11407,-10.75,114.07,,,
11408,81.71,114.08,,,
11409,47.62,114.09,,,
11410,89.68,114.1,,,
11411,174.75,114.11,,,
11412,250.65,114.12,,,
11413,10.74,114.13,,,
11414,146.65,114.14,,,
11415,77.12,114.15,,,
11416,147.55,114.16,,,
11417,161.84,114.17,,,
11418,366.31,114.18,,,
11419,352.56,114.19,,,
11420,411.06,114.2,,,
11421,305.91,114.21,,,
11422,393.17,114.22,,,
11423,559.44,114.23,,,
11424,380.21,114.24,,,
11425,-943.26,114.25,,,
11426,-2404.83,114.26,,,
11427,-4456.74,114.27,,,
11428,-5932.73,114.28,,,
11429,-7313.58,114.29,,,
11430,-8063.38,114.3,,,
11431,-8668.45,114.31,,,
11432,-7985.04,114.32,,,
11433,-7312.52,114.33,,,
11434,-6217.95,114.34,,,
11435,-5220.42,114.35,,,
11436,-4312.57,114.36,,,
11437,-3496.35,114.37,,,
11438,-2767.32,114.38,,,
11439,-1980.57,114.39,,,
11440,-1286.26,114.4,,,
11441,-343.83,114.41,,,
11442,611.91,114.42,,,
11443,1329.54,114.43,,,
11444,2359.56,114.44,,,
11445,2825.79,114.45,,,
11446,3510.26,114.46,,,
11447,3668.02,114.47,,,
11448,4236.08,114.48,,,
11449,4299.41,114.49,,,
11450,4646.47,114.5,,,
11451,4585.18,114.51,2,Right,blue
11452,4898.6,114.52,2,Right,blue
11453,4728.99,114.53,2,Right,blue
11454,5020.36,114.54,2,Right,blue
11455,4784.58,114.55,2,Right,blue
11456,4928.2,114.56,2,Right,blue
11457,4573.58,114.57,2,Right,blue
11458,4610.29,114.58,2,Right,blue
11459,4219.41,114.59,2,Right,blue
11460,4304.39,114.6,2,Right,blue
11461,3882.0,114.61,2,Right,blue
11462,3962.3,114.62,2,Right,blue
11463,3558.6,114.63,2,Right,blue
11464,3666.42,114.64,2,Right,blue
11465,3290.43,114.65,2,Right,blue
11466,3358.25,114.66,2,Right,blue
11467,2989.78,114.67,2,Right,blue
11468,3111.91,114.68,2,Right,blue
11469,2626.35,114.69,2,Right,blue
11470,2591.04,114.7,2,Right,blue
11471,1505.63,114.71,2,Right,blue
11472,1772.5,114.72,2,Right,blue
11473,2122.87,114.73,2,Right,blue
11474,2975.08,114.74,2,Right,blue
11475,3033.26,114.75,2,Right,blue
11476,2987.76,114.76,2,Right,blue
11477,3121.25,114.77,2,Right,blue
11478,3192.15,114.78,2,Right,blue
11479,2290.89,114.79,2,Right,blue
11480,2277.7,114.8,2,Right,blue
11481,1674.08,114.81,2,Right,blue
11482,859.65,114.82,2,Right,blue
11483,-525.37,114.83,2,Right,blue
11484,-826.53,114.84,2,Right,blue
11485,-1122.83,114.85,2,Right,blue
11486,-551.33,114.86,2,Right,blue
11487,-587.38,114.87,2,Right,blue
11488,-222.2,114.88,2,Right,blue
11489,-549.8,114.89,2,Right,blue
11490,-370.07,114.9,2,Right,blue
11491,-665.77,114.91,2,Right,blue
11492,-361.03,114.92,2,Right,blue
11493,-519.26,114.93,2,Right,blue
11494,-80.59,114.94,2,Right,blue
11495,-763.02,114.95,2,Right,blue
11496,-948.01,114.96,2,Right,blue
11497,-751.73,114.97,2,Right,blue
11498,374.29,114.98,2,Right,blue
11499,235.74,114.99,2,Right,blue
11500,545.81,115.0,2,Right,blue
11501,758.74,115.01,,,
11502,1175.63,115.02,,,
11503,654.0,115.03,,,
11504,867.74,115.04,,,
11505,135.2,115.05,,,
11506,381.3,115.06,,,
11507,-33.13,115.07,,,
11508,296.4,115.08,,,
11509,-564.27,115.09,,,
11510,-630.94,115.1,,,
11511,-1134.0,115.11,,,
11512,-1057.54,115.12,,,
11513,-1682.01,115.13,,,
11514,-1647.71,115.14,,,
11515,-1937.23,115.15,,,
11516,-1483.2,115.16,,,
11517,-1482.41,115.17,,,
11518,-968.41,115.18,,,
11519,-1231.07,115.19,,,
11520,-936.6,115.2,,,
11521,-1116.37,115.21,,,
11522,-707.19,115.22,,,
11523,-974.94,115.23,,,
11524,-677.08,115.24,,,
11525,-884.32,115.25,,,
11526,-569.0,115.26,,,
11527,-846.16,115.27,,,
11528,-509.74,115.28,,,
11529,-767.95,115.29,,,
11530,-440.61,115.3,,,
11531,-670.34,115.31,,,
11532,-321.21,115.32,,,
11533,-524.38,115.33,,,
11534,-179.51,115.34,,,
11535,-432.61,115.35,,,
11536,-79.44,115.36,,,
11537,-326.65,115.37,,,
11538,-90.7,115.38,,,
11539,-328.47,115.39,,,
11540,43.49,115.4,,,
11541,-119.53,115.41,,,
11542,137.57,115.42,,,
11543,-151.29,115.43,,,
11544,97.82,115.44,,,
11545,-113.9,115.45,,,
11546,163.95,115.46,,,
11547,-70.23,115.47,,,
11548,257.12,115.48,,,
11549,-26.44,115.49,,,
11550,210.93,115.5,,,
11551,-276.98,115.51,,,
11552,-855.8,115.52,,,
11553,-2362.9,115.53,,,
11554,-3214.61,115.54,,,
11555,-4224.31,115.55,,,
11556,-4714.42,115.56,,,
11557,-5506.21,115.57,,,
11558,-5368.2,115.58,,,
11559,-5421.13,115.59,,,
11560,-5203.69,115.6,,,
11561,-5204.39,115.61,,,
11562,-4430.12,115.62,,,
11563,-4074.51,115.63,,,
11564,-3181.08,115.64,,,
11565,-2741.66,115.65,,,
11566,-1957.0,115.66,,,
11567,-1634.0,115.67,,,
11568,-902.86,115.68,,,
11569,-518.31,115.69,,,
11570,189.36,115.7,,,
11571,440.86,115.71,,,
11572,1005.94,115.72,,,
11573,1097.97,115.73,,,
11574,1615.46,115.74,,,
11575,1698.63,115.75,,,
11576,2079.34,115.76,,,
11577,2134.89,115.77,,,
11578,2569.98,115.78,,,
11579,2458.21,115.79,,,
11580,2655.83,115.8,,,
11581,2656.94,115.81,,,
11582,3025.16,115.82,,,
11583,2941.14,115.83,,,
11584,3044.73,115.84,,,
11585,2878.15,115.85,,,
11586,3081.62,115.86,,,
11587,2915.36,115.87,,,
11588,2999.66,115.88,,,
11589,2882.21,115.89,,,
11590,2918.54,115.9,,,
11591,2460.57,115.91,,,
11592,2412.4,115.92,,,
11593,2311.37,115.93,,,
11594,2365.88,115.94,,,
11595,2071.77,115.95,,,
11596,2042.13,115.96,,,
11597,1902.69,115.97,,,
11598,1977.29,115.98,,,
11599,1706.55,115.99,,,
11600,1518.68,116.0,,,
11601,1284.65,116.01,,,
11602,1271.65,116.02,,,
11603,1141.69,116.03,,,
11604,1126.77,116.04,,,
11605,951.56,116.05,,,
11606,1002.88,116.06,,,
11607,898.38,116.07,,,
11608,852.61,116.08,,,
11609,641.75,116.09,,,
11610,581.43,116.1,,,
11611,496.55,116.11,,,
11612,474.41,116.12,,,
11613,394.66,116.13,,,
11614,452.48,116.14,,,
11615,307.53,116.15,,,
11616,150.37,116.16,,,
11617,96.58,116.17,,,
11618,135.25,116.18,,,
11619,142.84,116.19,,,
11620,52.31,116.2,,,
11621,-150.35,116.21,,,
11622,-221.69,116.22,,,
11623,-253.35,116.23,,,
11624,-282.39,116.24,,,
11625,-259.62,116.25,,,
11626,-250.1,116.26,,,
11627,-241.05,116.27,,,
11628,-299.99,116.28,,,
11629,-326.95,116.29,,,
11630,-393.69,116.3,,,
11631,-364.35,116.31,,,
11632,-336.86,116.32,,,
11633,-287.2,116.33,,,
11634,-379.57,116.34,,,
11635,-381.87,116.35,,,
11636,-466.69,116.36,,,
11637,-352.9,116.37,,,
11638,-368.28,116.38,,,
11639,-343.41,116.39,,,
11640,-506.74,116.4,,,
11641,-377.8,116.41,,,
11642,-371.24,116.42,,,
11643,-373.35,116.43,,,
11644,-558.51,116.44,,,
11645,-458.54,116.45,,,
11646,-453.73,116.46,,,
11647,-200.73,116.47,,,
11648,-353.75,116.48,,,
11649,-272.17,116.49,,,
11650,-343.75,116.5,,,
11651,-182.4,116.51,,,
11652,-292.01,116.52,,,
11653,-183.89,116.53,,,
11654,-368.46,116.54,,,
11655,-236.14,116.55,2,Right,blue
11656,-311.13,116.56,2,Right,blue
11657,-250.84,116.57,2,Right,blue
11658,-670.37,116.58,2,Right,blue
11659,33.56,116.59,2,Right,blue
11660,1343.5,116.6,2,Right,blue
11661,3123.48,116.61,2,Right,blue
11662,4582.85,116.62,2,Right,blue
11663,6105.45,116.63,2,Right,blue
11664,6871.58,116.64,2,Right,blue
11665,7541.58,116.65,2,Right,blue
11666,6955.01,116.66,2,Right,blue
11667,6587.89,116.67,2,Right,blue
11668,5795.24,116.68,2,Right,blue
11669,4907.05,116.69,2,Right,blue
11670,3906.93,116.7,2,Right,blue
11671,2820.15,116.71,2,Right,blue
11672,1776.07,116.72,2,Right,blue
11673,971.24,116.73,2,Right,blue
11674,-80.15,116.74,2,Right,blue
11675,-560.8,116.75,2,Right,blue
11676,-1270.83,116.76,2,Right,blue
11677,-1553.9,116.77,2,Right,blue
11678,-2222.37,116.78,2,Right,blue
11679,-2449.54,116.79,2,Right,blue
11680,-2963.42,116.8,2,Right,blue
11681,-2956.75,116.81,2,Right,blue
11682,-3308.55,116.82,2,Right,blue
11683,-3166.1,116.83,2,Right,blue
11684,-3542.38,116.84,2,Right,blue
11685,-3377.14,116.85,2,Right,blue
11686,-3640.15,116.86,2,Right,blue
11687,-3378.93,116.87,2,Right,blue
11688,-3587.84,116.88,2,Right,blue
11689,-3281.83,116.89,2,Right,blue
11690,-3432.97,116.9,2,Right,blue
11691,-3079.16,116.91,2,Right,blue
11692,-3214.94,116.92,2,Right,blue
11693,-2881.63,116.93,2,Right,blue
11694,-2965.32,116.94,2,Right,blue
11695,-2564.9,116.95,2,Right,blue
11696,-2721.46,116.96,2,Right,blue
11697,-2439.69,116.97,2,Right,blue
11698,-2644.07,116.98,2,Right,blue
11699,-2053.01,116.99,2,Right,blue
11700,-2020.99,117.0,2,Right,blue
11701,-2000.48,117.01,2,Right,blue
11702,-1931.02,117.02,2,Right,blue
11703,-1287.08,117.03,2,Right,blue
11704,-720.94,117.04,2,Right,blue
11705,-61.72,117.05,,,
11706,-687.63,117.06,,,
11707,-488.81,117.07,,,
11708,-598.71,117.08,,,
11709,-808.78,117.09,,,
11710,-1012.97,117.1,,,
11711,-1017.55,117.11,,,
11712,-1720.95,117.12,,,
11713,-1305.48,117.13,,,
11714,-1670.68,117.14,,,
11715,-1853.83,117.15,,,
11716,-2220.2,117.16,,,
11717,-1939.26,117.17,,,
11718,-2613.58,117.18,,,
11719,-2609.93,117.19,,,
11720,-2741.53,117.2,,,
11721,-1938.41,117.21,,,
11722,-1693.47,117.22,,,
11723,-862.21,117.23,,,
11724,-516.37,117.24,,,
11725,442.84,117.25,,,
11726,660.71,117.26,,,
11727,1103.19,117.27,,,
11728,782.48,117.28,,,
11729,1182.75,117.29,,,
11730,746.84,117.3,,,
11731,272.56,117.31,,,
11732,744.42,117.32,,,
11733,1874.79,117.33,,,
11734,2142.94,117.34,,,
11735,2347.38,117.35,,,
11736,1999.29,117.36,,,
11737,2495.04,117.37,,,
11738,1695.97,117.38,,,
11739,901.53,117.39,,,
11740,561.18,117.4,,,
11741,919.48,117.41,,,
11742,430.81,117.42,,,
11743,487.27,117.43,,,
11744,70.64,117.44,,,
11745,285.83,117.45,,,
11746,-188.23,117.46,,,
11747,-28.98,117.47,,,
11748,-437.6,117.48,,,
11749,-309.8,117.49,,,
11750,-460.51,117.5,,,
11751,-123.93,117.51,,,
11752,-550.77,117.52,,,
11753,-289.17,117.53,,,
11754,-512.87,117.54,,,
11755,-214.38,117.55,,,
11756,-550.94,117.56,,,
11757,-250.23,117.57,,,
11758,-427.48,117.58,,,
11759,-127.38,117.59,,,
11760,-364.99,117.6,,,
11761,-61.77,117.61,,,
11762,-228.15,117.62,,,
11763,110.39,117.63,,,
11764,-17.82,117.64,,,
11765,289.04,117.65,,,
11766,93.45,117.66,,,
11767,357.75,117.67,,,
11768,116.02,117.68,,,
11769,504.92,117.69,,,
11770,273.86,117.7,,,
11771,386.83,117.71,,,
11772,167.26,117.72,,,
11773,416.66,117.73,,,
11774,226.04,117.74,,,
11775,458.08,117.75,,,
11776,191.19,117.76,,,
11777,470.51,117.77,,,
11778,163.09,117.78,,,
11779,306.38,117.79,,,
11780,91.81,117.8,,,
11781,337.38,117.81,,,
11782,206.67,117.82,,,
11783,394.41,117.83,,,
11784,201.44,117.84,,,
11785,469.25,117.85,,,
11786,228.49,117.86,,,
11787,446.34,117.87,,,
11788,270.57,117.88,,,
11789,439.99,117.89,,,
11790,292.2,117.9,,,
11791,547.19,117.91,,,
11792,284.25,117.92,,,
11793,439.78,117.93,,,
11794,374.32,117.94,,,
11795,446.48,117.95,,,
11796,202.03,117.96,,,
11797,497.71,117.97,,,
11798,233.62,117.98,,,
11799,-15.21,117.99,,,
11800,-1015.03,118.0,,,
11801,-1984.44,118.01,,,
11802,-3336.56,118.02,,,
11803,-4117.22,118.03,,,
11804,-4885.2,118.04,,,
11805,-5199.98,118.05,,,
11806,-5570.91,118.06,,,
11807,-5357.79,118.07,,,
11808,-5319.33,118.08,,,
11809,-4903.67,118.09,,,
11810,-4625.22,118.1,,,
11811,-4022.5,118.11,,,
11812,-3580.85,118.12,,,
11813,-2757.18,118.13,,,
11814,-2161.86,118.14,,,
11815,-1561.38,118.15,,,
11816,-1143.64,118.16,,,
11817,-533.97,118.17,,,
11818,-104.1,118.18,,,
11819,450.49,118.19,,,
11820,790.33,118.2,,,
11821,1341.78,118.21,,,
11822,1709.51,118.22,,,
11823,2175.76,118.23,,,
11824,2363.33,118.24,,,
11825,2696.54,118.25,,,
11826,2854.98,118.26,,,
11827,3010.07,118.27,,,
11828,3003.91,118.28,,,
11829,3115.4,118.29,,,
11830,3046.04,118.3,,,
11831,3003.19,118.31,,,
11832,3024.01,118.32,,,
11833,3060.06,118.33,,,
11834,2974.95,118.34,,,
11835,2928.59,118.35,,,
11836,2854.5,118.36,,,
11837,2899.54,118.37,,,
11838,2842.65,118.38,,,
11839,2750.36,118.39,,,
11840,2685.37,118.4,,,
11841,2618.6,118.41,,,
11842,2531.77,118.42,,,
11843,2315.65,118.43,,,
11844,2141.95,118.44,,,
11845,2109.69,118.45,,,
11846,2045.68,118.46,,,
11847,1782.75,118.47,,,
11848,1702.17,118.48,,,
11849,1660.05,118.49,,,
11850,1562.12,118.5,,,
11851,1443.78,118.51,,,
11852,1351.78,118.52,,,
11853,1195.88,118.53,,,
11854,1271.37,118.54,,,
11855,1052.24,118.55,,,
11856,979.95,118.56,,,
11857,876.29,118.57,,,
11858,839.36,118.58,,,
11859,615.47,118.59,,,
11860,691.12,118.6,,,
11861,534.42,118.61,,,
11862,486.14,118.62,,,
11863,270.11,118.63,,,
11864,443.79,118.64,,,
11865,324.71,118.65,,,
11866,353.81,118.66,,,
11867,265.0,118.67,,,
11868,296.47,118.68,,,
11869,95.11,118.69,,,
11870,228.22,118.7,,,
11871,2.12,118.71,,,
11872,48.03,118.72,,,
11873,-227.46,118.73,,,
11874,-95.28,118.74,,,
11875,-283.55,118.75,,,
11876,-231.57,118.76,,,
11877,-356.51,118.77,,,
11878,-261.12,118.78,,,
11879,-573.03,118.79,,,
11880,-352.13,118.8,,,
11881,-410.69,118.81,,,
11882,-261.79,118.82,,,
11883,-444.27,118.83,,,
11884,-274.36,118.84,,,
11885,-390.73,118.85,,,
11886,-129.79,118.86,,,
11887,-316.89,118.87,,,
11888,-170.0,118.88,,,
11889,-411.16,118.89,,,
11890,-530.5,118.9,,,
11891,-931.61,118.91,,,
11892,514.2,118.92,,,
11893,1902.32,118.93,,,
11894,3656.74,118.94,,,
11895,4976.28,118.95,,,
11896,6488.88,118.96,,,
11897,7028.34,118.97,,,
11898,7677.57,118.98,1,Left,green
11899,6899.94,118.99,1,Left,green
11900,6164.71,119.0,1,Left,green
11901,5403.66,119.01,1,Left,green
11902,4447.5,119.02,1,Left,green
11903,3302.61,119.03,1,Left,green
11904,2323.13,119.04,1,Left,green
11905,1229.98,119.05,1,Left,green
11906,504.63,119.06,1,Left,green
11907,-500.81,119.07,1,Left,green
11908,-951.93,119.08,1,Left,green
11909,-1817.57,119.09,1,Left,green
11910,-2093.06,119.1,1,Left,green
11911,-2771.47,119.11,1,Left,green
11912,-2906.44,119.12,1,Left,green
11913,-3411.38,119.13,1,Left,green
11914,-3337.24,119.14,1,Left,green
11915,-3718.33,119.15,1,Left,green
11916,-3559.8,119.16,1,Left,green
11917,-3876.79,119.17,1,Left,green
11918,-3576.95,119.18,1,Left,green
11919,-3840.54,119.19,1,Left,green
11920,-3554.79,119.2,1,Left,green
11921,-3671.79,119.21,1,Left,green
11922,-3266.53,119.22,1,Left,green
11923,-3459.68,119.23,1,Left,green
11924,-3115.93,119.24,1,Left,green
11925,-3262.45,119.25,1,Left,green
11926,-2801.43,119.26,1,Left,green
11927,-2912.86,119.27,1,Left,green
11928,-2492.51,119.28,1,Left,green
11929,-2744.56,119.29,1,Left,green
11930,-2354.1,119.3,1,Left,green
11931,-2532.1,119.31,1,Left,green
11932,-2187.65,119.32,1,Left,green
11933,-2618.83,119.33,1,Left,green
11934,-2636.8,119.34,1,Left,green
11935,-1276.94,119.35,1,Left,green
11936,-459.73,119.36,1,Left,green
11937,-349.76,119.37,1,Left,green
11938,181.98,119.38,1,Left,green
11939,-44.3,119.39,1,Left,green
11940,66.52,119.4,1,Left,green
11941,-259.21,119.41,1,Left,green
11942,-518.98,119.42,1,Left,green
11943,-833.7,119.43,1,Left,green
11944,-1117.85,119.44,1,Left,green
11945,-1351.3,119.45,1,Left,green
11946,-1176.01,119.46,1,Left,green
11947,-2043.19,119.47,1,Left,green
11948,-2031.38,119.48,,,
11949,-2395.11,119.49,,,
11950,-2325.64,119.5,,,
11951,-2686.5,119.51,,,
11952,-2009.37,119.52,,,
11953,-1597.94,119.53,,,
11954,-665.67,119.54,,,
11955,-345.22,119.55,,,
11956,406.24,119.56,,,
11957,162.87,119.57,,,
11958,369.55,119.58,,,
11959,10.32,119.59,,,
11960,159.07,119.6,,,
11961,-433.45,119.61,,,
11962,-171.21,119.62,,,
11963,348.25,119.63,,,
11964,1683.77,119.64,,,
11965,1324.12,119.65,,,
11966,2056.55,119.66,,,
11967,1685.7,119.67,,,
11968,2309.15,119.68,,,
11969,1930.99,119.69,,,
11970,1575.14,119.7,,,
11971,831.75,119.71,,,
11972,1221.28,119.72,,,
11973,387.78,119.73,,,
11974,84.8,119.74,,,
11975,-398.88,119.75,,,
11976,-347.42,119.76,,,
11977,-1112.73,119.77,,,
11978,-1056.97,119.78,,,
11979,-1335.88,119.79,,,
11980,-1107.95,119.8,,,
11981,-1398.27,119.81,,,
11982,-973.06,119.82,,,
11983,-1006.7,119.83,,,
11984,-626.37,119.84,,,
11985,-791.92,119.85,,,
11986,-461.86,119.86,,,
11987,-689.73,119.87,,,
11988,-350.98,119.88,,,
11989,-569.03,119.89,,,
11990,-311.01,119.9,,,
11991,-462.95,119.91,,,
11992,-107.18,119.92,,,
11993,-195.03,119.93,,,
11994,159.18,119.94,,,
11995,-40.87,119.95,,,
11996,339.05,119.96,,,
11997,173.43,119.97,,,
11998,401.27,119.98,,,
11999,198.64,119.99,,,
12000,469.44,120.0,,,
12001,388.29,120.01,,,
12002,656.72,120.02,,,
12003,461.78,120.03,,,
12004,513.62,120.04,,,
12005,421.32,120.05,,,
12006,1722.98,120.06,,,
12007,2950.26,120.07,,,
12008,4449.14,120.08,,,
12009,5182.94,120.09,,,
12010,6023.98,120.1,,,
12011,6284.31,120.11,,,
12012,6644.2,120.12,,,
12013,6530.7,120.13,,,
12014,6448.13,120.14,,,
12015,5916.32,120.15,,,
12016,5452.49,120.16,,,
12017,4838.32,120.17,,,
12018,4235.73,120.18,,,
12019,3527.02,120.19,,,
12020,2919.05,120.2,,,
12021,2211.93,120.21,,,
12022,1741.45,120.22,,,
12023,1068.42,120.23,,,
12024,655.91,120.24,,,
12025,-6.6,120.25,,,
12026,-394.73,120.26,,,
12027,-976.89,120.27,,,
12028,-1279.53,120.28,,,
12029,-1724.37,120.29,,,
12030,-1897.63,120.3,,,
12031,-2228.23,120.31,,,
12032,-2347.15,120.32,,,
12033,-2696.54,120.33,,,
12034,-2860.04,120.34,,,
12035,-3078.39,120.35,,,
12036,-2991.95,120.36,,,
12037,-3147.04,120.37,,,
12038,-3159.8,120.38,,,
12039,-3307.95,120.39,,,
12040,-3171.52,120.4,,,
12041,-3137.28,120.41,,,
12042,-2979.07,120.42,,,
12043,-2906.31,120.43,,,
12044,-2857.81,120.44,,,
12045,-2875.13,120.45,,,
12046,-2744.9,120.46,,,
12047,-2695.42,120.47,,,
12048,-2538.08,120.48,,,
12049,-2416.17,120.49,,,
12050,-2373.8,120.5,,,
12051,-2299.25,120.51,,,
12052,-2173.72,120.52,,,
12053,-2053.62,120.53,,,
12054,-1825.96,120.54,,,
12055,-1731.8,120.55,,,
12056,-1566.08,120.56,,,
12057,-1339.76,120.57,,,
12058,-1298.33,120.58,,,
12059,-1243.0,120.59,,,
12060,-1253.58,120.6,,,
12061,-1169.67,120.61,,,
12062,-1096.82,120.62,,,
12063,-1063.64,120.63,,,
12064,-1030.63,120.64,,,
12065,-838.64,120.65,,,
12066,-762.35,120.66,,,
12067,-666.99,120.67,,,
12068,-639.84,120.68,,,
12069,-557.97,120.69,,,
12070,-458.51,120.7,,,
12071,-204.17,120.71,,,
